post,responseid,duplicated,age,genderselectedchoice,raceblackafricanamerican,raceasianasianamerican,racehispaniclatinx,racenativeamericanindigenous,racenativehawaiianpacificislande,racemultiracial,racewhite,raceother,grade,primarylanguagespokenathome,program,fellow,school,whatschooldoyounormallyattendoth,q1like,q1fun,q1bored,q1todo,q2interested,q2talkupset,q2help,q2listen,q3close,q3support,q3friends,workdone,tryharderinschool,dobetterinschool,enjoyschoolmore,moreconfident_college,explorecollegeoptions,explorecareer,buildrelationships,identifycaringadult,caringadultlisten,q4learn,q4grades,q4useful,q4well,q4important,q5listen,q5important,q5raceknow,q5racelike,q6part,q6care,q6happy,q6fun,q6enjoy,q7doolder,q7college,q7interests,q7goals,q8courses,q8activities,q8financial,q8chances,q9successful,q9graduate,q9college,male,EmotionalEngagement,CognitiveEngagement,q1boredreverse,TEPPSProgEng,TEPPSProgAdult,TEPPSProgramSafety,PYDNhood,PYDDiversity,AdultPlanning,AdultAcademic,AnticipateHappen,dup,MPF: Youth Tracker,Time Served for this Reporting Period (minutes),Student Status (Active),Student Status (No student contact this reporting period),Student Status (Student no longer with the program)
1,R_3QW2tpu2XtimwCk,FALSE,7,1,0,0,0,0,0,0,0,,11,30,716,1,426,,4,4,1,4,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7,3,3,2,3,3,3,3,3,3,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,1,4,3,4,4,3,9,3,3,2,2,2,0,St. Stephen's Youth Programs,468375,580,16,60
0,R_2rSpaOUDa0B9JnT,TRUE,7,2,0,0,0,0,0,0,0,,12,Spanish,716,1,476,cathedral high school ,4,4,1,4,4,4,4,4,4,4,4,,,,,,,,,,,4,4,4,4,4,3,3,3,5,4,5,4,4,4,3,3,3,3,3,3,2,3,3,3,3,0,4,4,4,4,4,12,3,4,3,3,3,0,St. Stephen's Youth Programs,468375,580,16,60
1,R_1MXo7q5lHw4Q3lR,TRUE,8,2,0,0,0,0,0,0,0,,12,30,716,1,476,Cathedral High School ,4,4,1,4,4,4,4,4,4,4,4,7,7,7,8,8,8,8,8,7,7,4,4,4,4,3,3,2,3,5,5,5,4,4,4,3,3,3,3,2,2,2,2,3,3,3,0,5,4,4,4,4,12,3,4,3,2,3,0,St. Stephen's Youth Programs,468375,580,16,60
0,R_1GvIMgI3LSWiGfU,FALSE,6,6,0,0,0,0,0,0,0,,11,espanol,716,1,426,,4,4,2,4,3,4,4,4,4,4,4,,,,,,,,,,,4,4,3,4,4,4,4,4,4,5,5,5,5,5,3,3,2,2,3,3,3,3,2,2,2,0,5,4,3,4,4,12,4,4,3,3,2,0,St. Stephen's Youth Programs,468375,580,16,60
1,R_2cdYvoHqHFTKdXO,TRUE,8,1,0,0,0,0,0,0,1,,12,20,716,1,423,,4,4,1,4,4,4,4,4,4,4,4,7,8,8,8,8,8,8,8,8,8,4,4,4,4,4,2,4,4,4,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,1,5,4,4,4,4,12,3,4,3,3,3,0,St. Stephen's Youth Programs,468375,580,16,60
1,R_0oXrFe1Y6aQ3qeZ,TRUE,7,2,0,0,0,0,0,0,0,,12,20,716,1,476,Cathedral high school ,4,4,1,4,4,4,4,4,4,4,4,8,8,8,7,8,8,8,7,8,8,4,4,3,4,4,4,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,0,4,4,4,4,4,12,4,4,3,3,3,0,St. Stephen's Youth Programs,468375,580,16,60
1,R_3n7bm1b7xPObM3G,FALSE,9,1,0,0,0,0,0,0,0,,13,30,716,1,429,,4,4,2,4,4,4,4,4,4,4,4,7,7,7,7,8,8,8,7,8,8,3,3,2,3,3,3,2,5,5,4,2,4,4,4,3,3,2,3,3,3,3,3,2,3,2,1,3,3,3,4,4,12,3,5,3,3,2,0,St. Stephen's Youth Programs,468375,580,16,60
0,R_3FJO50mmJwhg7wb,FALSE,8,1,0,0,0,0,0,0,0,,13,Spanish,716,1,476,,4,4,2,4,3,4,4,4,4,4,4,,,,,,,,,,,3,3,2,3,3,3,3,5,4,4,4,4,2,4,3,3,3,3,3,3,3,3,3,2,2,1,4,3,3,4,4,12,3,5,3,3,2,0,St. Stephen's Youth Programs,468375,580,16,60
0,R_1JUtniveMDwYcKq,TRUE,8,1,0,1,0,0,0,0,0,,12,English,716,1,399,,3,3,2,3,4,4,4,4,3,4,1,,,,,,,,,,,4,2,3,3,3,2,4,4,4,4,4,4,4,4,3,3,3,3,1,2,2,2,2,2,2,1,4,3,3,3,4,8,3,4,3,2,2,0,St. Stephen's Youth Programs,468375,580,16,60
1,R_TuVYKDVjlJ0kiI1,TRUE,9,1,0,1,0,0,0,0,0,,12,20,716,1,476,None,3,3,2,3,4,4,4,4,3,3,2,1,4,4,4,7,4,4,7,7,7,4,2,3,3,3,3,2,3,4,4,4,4,2,4,3,3,3,3,1,1,2,1,1,1,2,1,4,3,3,3,4,8,3,4,3,1,1,0,St. Stephen's Youth Programs,468375,580,16,60
0,R_214VMFNXvIJ8Xa6,FALSE,6,1,1,0,0,0,0,0,0,,11,english,716,1,476,Cristo Rey Boston,4,3,2,3,4,3,3,3,3,3,3,,,,,,,,,,,4,4,3,3,3,3,3,3,4,2,4,2,4,4,3,3,2,2,2,2,2,2,3,3,3,1,3,3,3,3,3,9,3,4,3,2,3,0,St. Stephen's Youth Programs,468375,580,16,60
1,R_28O5xmxgfMu4kqz,FALSE,9,2,0,0,0,0,0,1,0,,13,20,716,1,450,,4,4,3,3,4,3,4,3,4,4,2,7,7,7,4,8,7,7,7,7,7,4,4,4,3,4,1,1,3,5,4,2,2,1,2,3,3,2,3,2,2,2,1,3,3,3,0,3,4,2,3,4,10,1,4,3,2,3,0,St. Stephen's Youth Programs,468375,580,16,60
0,R_3qWp0NMntTEi0Zg,TRUE,9,2,1,0,0,0,0,0,0,,13,english,716,1,476,City on a hill Circuit Street,4,4,2,4,4,4,4,4,4,4,4,,,,,,,,,,,4,4,4,4,4,3,3,4,4,4,2,1,1,1,3,3,3,3,3,3,3,3,3,3,3,0,2,4,3,4,4,12,3,4,3,3,3,0,St. Stephen's Youth Programs,468375,580,16,60
1,R_3HFrjBjithC5DDb,TRUE,9,2,1,0,0,0,0,0,0,,13,20,716,1,476,City On a hill,4,4,2,4,4,4,4,4,4,4,4,7,7,7,7,8,8,8,8,8,7,4,4,4,4,4,4,4,4,4,4,4,2,2,2,3,3,3,3,3,3,3,3,3,3,3,0,3,4,3,4,4,12,4,4,3,3,3,0,St. Stephen's Youth Programs,468375,580,16,60
0,R_sRaM3YyxDkBQxTr,TRUE,7,2,1,0,0,0,0,0,0,,11,English,716,1,455,,4,3,1,3,4,2,3,4,3,3,4,,,,,,,,,,,3,3,2,3,3,2,3,4,2,4,4,2,1,1,2,3,1,2,2,2,2,2,2,3,2,0,3,3,4,4,3,10,3,3,2,2,2,0,St. Stephen's Youth Programs,468375,580,16,60
0,R_wYNMqKtCRUr1nO1,TRUE,9,1,0,0,0,0,0,0,0,,13,english,716,1,476,Catholic Memorial,4,4,2,4,4,4,4,4,4,4,4,,,,,,,,,,,4,3,3,3,3,3,2,4,4,2,2,2,2,4,3,3,3,3,2,3,2,3,2,3,3,1,2,3,3,4,4,12,3,4,3,3,3,0,St. Stephen's Youth Programs,468375,580,16,60
1,R_qQ4QuoPyZAAfxXr,TRUE,9,1,0,0,0,0,0,0,0,,13,20,716,1,476,Catholic Memorial Highschool,4,4,1,4,4,4,4,4,4,4,4,8,8,8,7,8,8,8,8,8,8,3,3,3,4,3,4,4,4,4,2,4,2,2,2,3,3,3,3,3,3,3,3,3,3,3,1,3,3,4,4,4,12,4,4,3,3,3,0,St. Stephen's Youth Programs,468375,580,16,60
0,R_ZaxBuzbY7E5x15v,TRUE,6,2,1,0,0,0,0,0,0,,11,English,716,1,403,,4,3,2,3,4,4,4,4,4,4,4,,,,,,,,,,,4,4,3,3,4,3,3,4,4,4,4,4,2,2,3,3,3,2,1,1,1,1,2,3,3,0,4,4,3,3,4,12,3,4,3,1,3,0,St. Stephen's Youth Programs,468375,580,16,60
0,R_2WCLaPdFQEtYVfj,TRUE,6,1,1,0,0,0,0,0,0,,11,English,716,1,476,City on a hill,4,4,1,4,4,4,4,4,4,4,4,,,,,,,,,,,3,3,3,4,4,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,2,1,5,3,4,4,4,12,5,5,3,3,3,0,St. Stephen's Youth Programs,468375,580,16,60
1,R_1EciWWKpnI1Ariy,TRUE,6,2,1,0,0,0,0,0,0,,11,20,716,1,408,,4,3,2,4,3,3,3,3,3,3,4,7,8,7,7,8,7,7,7,7,8,3,3,4,3,3,4,4,4,5,4,4,4,4,4,3,2,2,3,2,2,2,2,2,3,2,0,4,3,3,4,3,10,4,5,3,2,2,0,St. Stephen's Youth Programs,468375,580,16,60
0,R_RLI2U6gdcZ2t3WN,FALSE,9,2,0,0,0,0,0,0,0,,13,English ,716,1,459,,4,4,1,4,4,4,4,4,4,4,4,,,,,,,,,,,4,4,4,4,4,3,3,3,3,4,4,4,4,4,2,2,2,2,2,2,2,2,2,3,2,0,4,4,4,4,4,12,3,3,2,2,2,0,St. Stephen's Youth Programs,468375,580,16,60
0,R_3hswOT19f3oSrQj,TRUE,6,2,0,0,0,0,0,0,0,,11,spanish,716,1,455,,4,4,1,4,4,4,4,4,4,4,4,,,,,,,,,,,4,4,2,4,4,3,2,3,4,4,4,2,2,4,3,3,2,2,2,3,2,2,3,3,3,0,3,4,4,4,4,12,3,4,3,2,3,0,St. Stephen's Youth Programs,468375,580,16,60
1,R_3k64o5BrVGdbsjc,TRUE,6,2,0,0,0,0,0,0,0,,11,30,716,1,455,,4,4,1,4,4,4,4,4,4,4,4,8,8,8,8,7,7,8,8,8,8,4,4,3,4,4,3,3,3,4,2,4,2,4,4,3,3,3,3,2,2,2,2,3,3,3,0,3,4,4,4,4,12,3,4,3,2,3,0,St. Stephen's Youth Programs,468375,580,16,60
0,R_1CKnjL1UR7zNsMr,TRUE,8,2,1,0,0,0,0,0,0,,13,english,716,1,476,emk,4,4,1,3,3,3,3,3,3,3,3,,,,,,,,,,,3,3,3,3,3,4,4,4,4,4,4,4,4,4,2,3,3,3,3,3,3,3,3,3,3,0,4,3,4,4,3,9,4,4,3,3,3,0,St. Stephen's Youth Programs,468375,580,16,60
0,R_1mWooaJ7jMzzwef,TRUE,7,2,0,0,0,0,0,0,0,,12,english ,716,1,476,cathedral high school ,4,4,1,4,4,4,4,4,4,4,4,,,,,,,,,,,4,4,4,4,4,3,4,4,5,4,4,4,5,5,3,3,3,3,2,2,2,3,3,3,3,0,4,4,4,4,4,12,4,5,3,2,3,0,St. Stephen's Youth Programs,468375,580,16,60
0,R_SNMQ8XqByjcgzRv,FALSE,7,2,1,0,0,0,0,0,0,,11,English,716,1,403,,3,3,2,3,4,4,4,4,4,4,4,,,,,,,,,,,4,4,3,4,4,3,2,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,0,4,4,3,3,4,12,3,5,3,3,3,0,St. Stephen's Youth Programs,468375,580,16,60
1,R_3oNjKpSw1IFybFn,TRUE,7,2,1,0,0,0,0,0,0,,11,20,716,1,455,,4,4,1,3,4,4,4,4,3,3,4,7,7,7,4,7,8,8,8,8,7,2,3,2,3,3,3,3,5,3,4,4,2,2,2,3,2,3,2,2,3,3,3,3,3,3,0,3,3,4,4,4,10,3,4,3,3,3,0,St. Stephen's Youth Programs,468375,580,16,60
0,R_O28auEI4A4FMoa5,FALSE,8,2,0,0,0,0,0,1,0,,13,english,716,1,476,Bedford high school,4,4,1,4,4,4,4,4,4,4,4,,,,,,,,,,,4,4,3,4,3,5,3,5,5,4,4,4,4,5,3,3,3,3,2,1,3,1,2,3,3,0,4,4,4,4,4,12,4,5,3,2,3,0,St. Stephen's Youth Programs,468375,580,16,60
0,R_3Kx6oa8rKaHtyME,FALSE,7,1,1,0,0,0,0,0,0,,11,english,716,1,425,,4,4,1,4,4,4,4,4,4,4,4,,,,,,,,,,,3,3,3,3,3,3,3,3,3,4,4,4,4,4,2,3,3,2,2,2,2,2,3,3,3,1,4,3,4,4,4,12,3,3,3,2,3,0,St. Stephen's Youth Programs,468375,580,16,60
0,R_2tikCnnBteIacnW,FALSE,7,1,0,0,0,0,0,0,0,,11,english,716,1,476,homeschooled,4,4,1,4,4,4,4,4,4,4,4,,,,,,,,,,,3,3,4,2,4,1,2,3,5,4,4,4,4,4,3,3,3,3,1,1,1,2,2,3,2,1,4,3,4,4,4,12,2,4,3,1,2,0,St. Stephen's Youth Programs,468375,580,16,60
0,R_3Gg3hffMPnTk1pL,TRUE,6,2,1,0,0,0,0,0,0,,11,english,716,1,408,,4,3,2,4,3,4,4,4,4,4,3,,,,,,,,,,,4,3,3,4,4,3,3,4,3,4,4,4,4,4,2,3,2,2,2,3,3,3,2,3,2,0,4,4,3,4,4,11,3,4,2,3,2,0,St. Stephen's Youth Programs,468375,580,16,60
0,R_1pQgp7YyobaAKNy,FALSE,9,2,0,0,0,0,0,0,0,1,13,Portuguese ,709,0,,,3,2,3,2,3,2,2,4,3,3,3,,,,,,,,,,,4,4,3,4,4,5,3,3,4,4,4,4,4,4,3,3,3,3,2,3,3,2,3,3,2,0,4,4,2,2,3,9,4,4,3,3,3,0,MetroWest College Planning Center,95890,339,56,332
1,R_2RVQ6l1vLEE4j0K,TRUE,8,1,0,0,0,0,0,0,0,,13,30,709,1,,,4,4,2,4,4,4,4,4,4,4,4,7,7,8,8,8,8,8,8,8,8,4,4,4,4,4,5,4,5,5,4,4,5,4,4,3,3,3,3,3,3,3,3,3,3,3,1,4,4,3,4,4,12,5,5,3,3,3,0,MetroWest College Planning Center,95890,339,56,332
0,R_2aIWF9hKDtHofrz,TRUE,8,1,0,0,0,0,0,0,0,,13,Spanish,709,1,,,3,3,3,3,3,2,2,3,2,3,2,,,,,,,,,,,3,3,2,2,2,3,2,3,3,2,4,2,2,4,3,3,2,2,2,2,2,2,3,3,2,1,3,2,2,3,3,7,3,3,3,2,3,0,MetroWest College Planning Center,95890,339,56,332
1,R_22zcJI1rDGuE00b,TRUE,9,1,0,0,0,0,0,0,0,,13,30,709,1,,,4,4,1,4,4,4,4,4,4,4,4,8,7,7,7,8,8,8,7,7,8,3,3,3,3,4,4,3,3,4,4,4,4,4,4,3,3,2,3,2,3,3,2,2,2,3,1,4,3,4,4,4,12,4,4,3,3,2,0,MetroWest College Planning Center,95890,339,56,332
1,R_29n21l0O6NrJXLs,FALSE,9,1,0,0,0,0,0,0,0,,13,30,709,1,,,3,3,2,2,4,4,4,4,,,,,,,,,,,,,,4,3,4,4,4,1,1,3,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,1,4,4,3,3,4,,1,4,3,3,3,0,MetroWest College Planning Center,95890,339,56,332
0,R_11i8eWKos6iWkko,TRUE,8,6,0,0,0,0,0,0,0,,13,Spanish,709,1,,,4,3,2,3,3,3,3,4,3,3,3,,,,,,,,,,,4,4,4,4,4,2,2,5,5,4,4,5,4,4,3,3,3,3,2,2,3,3,4,4,4,0,4,4,3,3,3,9,2,5,3,3,4,0,MetroWest College Planning Center,95890,339,56,332
0,R_1n8FgkgPuN7c8qg,TRUE,10,1,0,0,0,0,0,0,0,,13,Spanish,709,1,,,4,4,1,3,4,4,4,4,4,4,4,,,,,,,,,,,4,4,3,4,4,5,1,1,4,5,5,2,2,4,3,3,3,3,2,2,3,3,2,2,3,1,4,4,4,4,4,12,3,3,3,3,2,0,MetroWest College Planning Center,95890,339,56,332
1,R_3JL803B48rlCTny,TRUE,10,1,0,0,0,0,0,0,0,,13,30,709,1,,,4,2,1,4,4,3,4,4,4,4,3,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,1,4,2,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,1,4,4,4,4,4,11,3,3,3,3,3,0,MetroWest College Planning Center,95890,339,56,332
0,R_128V2E9YqKQ0oGX,FALSE,10,1,0,1,0,0,0,0,0,,13,English,709,1,,,4,4,1,3,4,4,4,4,4,4,4,,,,,,,,,,,3,4,3,3,4,4,4,5,5,4,4,4,4,4,3,3,3,3,2,2,2,2,3,3,3,1,4,3,4,4,4,12,4,5,3,2,3,0,MetroWest College Planning Center,95890,339,56,332
0,R_1dmlLorlbS9Ent9,TRUE,10,6,0,0,0,0,0,0,0,,13,Espanol ,709,1,,,4,4,1,3,4,4,4,4,3,4,4,,,,,,,,,,,4,4,4,4,4,5,4,4,5,4,4,4,4,4,2,2,2,2,2,2,2,3,2,4,2,0,4,4,4,4,4,11,5,5,2,2,3,0,MetroWest College Planning Center,95890,339,56,332
1,R_x4KWn5aZqolmjDj,TRUE,11,1,0,0,0,0,0,0,0,,13,30,709,1,,,3,3,2,3,4,3,3,4,3,3,3,7,7,7,7,7,8,7,7,7,7,3,4,4,4,4,4,4,4,5,4,5,5,5,5,3,2,2,2,2,2,2,2,2,2,2,1,5,4,3,3,4,9,4,5,2,2,2,0,MetroWest College Planning Center,95890,339,56,332
0,R_32WTLEDUvVNo9L7,FALSE,9,1,0,0,0,0,0,1,0,,13,Spanish ,709,1,,,4,4,1,3,4,4,2,4,4,4,1,,,,,,,,,,,4,4,4,4,4,1,1,3,3,2,4,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,3,4,4,4,4,9,1,3,2,1,2,0,MetroWest College Planning Center,95890,339,56,332
1,R_1gbwTHQG716xDqh,TRUE,10,4,0,0,0,0,0,1,0,,13,20,709,1,,,4,4,1,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,2,0,5,4,4,4,4,12,5,5,3,3,3,0,MetroWest College Planning Center,95890,339,56,332
0,R_3pl2pwxXEYPNaHX,FALSE,8,1,0,0,0,0,0,0,0,,13,spanish ,709,1,,,3,3,1,3,3,3,4,4,3,3,3,,,,,,,,,,,4,3,3,3,3,1,3,4,4,4,4,5,4,4,3,3,3,2,2,2,3,1,3,3,2,1,4,3,4,3,4,9,2,4,3,2,3,0,MetroWest College Planning Center,95890,339,56,332
0,R_Xj66utdusQkkBDX,TRUE,8,2,0,0,0,0,0,0,0,,13,Spanish,709,1,,,4,4,1,4,4,4,3,4,3,3,3,,,,,,,,,,,3,3,3,3,3,3,4,4,5,4,4,4,4,4,3,3,3,3,3,3,3,3,2,3,2,0,4,3,4,4,4,9,4,5,3,3,2,0,MetroWest College Planning Center,95890,339,56,332
1,R_1eWwzZwWA8OjE1M,TRUE,8,2,0,0,0,0,0,0,0,,13,30,709,1,,,4,4,1,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,3,3,3,3,3,2,1,3,5,4,4,4,4,4,3,3,3,3,2,2,2,2,2,2,2,0,4,3,4,4,4,12,2,4,3,2,2,0,MetroWest College Planning Center,95890,339,56,332
0,R_6MCtX3pNf0Wlrjz,FALSE,10,2,0,0,0,0,0,0,0,,13,Spanish ,709,1,,,4,4,1,4,4,4,4,4,4,4,4,,,,,,,,,,,4,4,4,4,4,5,5,5,5,5,5,5,4,4,3,3,2,2,2,2,2,3,4,4,4,0,5,4,4,4,4,12,5,5,3,2,4,0,MetroWest College Planning Center,95890,339,56,332
1,R_3jYvPVSGfVsusdR,FALSE,10,2,0,0,0,0,0,0,0,,13,30,709,1,,,3,3,2,3,4,4,4,4,3,3,3,8,7,7,7,7,8,8,8,8,8,4,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,0,4,3,3,3,4,9,4,4,3,3,3,0,MetroWest College Planning Center,95890,339,56,332
0,R_2rvKvxepYYyCZlV,TRUE,9,2,0,0,0,0,0,0,0,,13,spanish,709,1,,,4,4,1,3,4,4,4,4,3,3,4,,,,,,,,,,,4,3,2,3,4,1,2,5,5,4,4,2,4,2,3,3,3,3,2,2,2,2,3,3,3,0,3,3,4,4,4,10,2,5,3,2,3,0,MetroWest College Planning Center,95890,339,56,332
0,R_1r7y4S8iXR5CAhj,TRUE,8,2,0,0,0,0,0,0,0,,13,Spanish,709,1,,,4,4,1,3,4,4,4,4,4,4,4,,,,,,,,,,,4,4,4,4,4,4,4,4,5,5,5,5,5,4,3,3,3,3,1,3,1,1,2,3,2,0,5,4,4,4,4,12,4,5,3,2,2,0,MetroWest College Planning Center,95890,339,56,332
1,R_2amBgzWyZ047GXL,TRUE,9,1,0,0,0,0,0,0,0,,13,30,709,1,,,3,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3,3,,,,,,,,0,MetroWest College Planning Center,95890,339,56,332
0,R_dbTGUfwSrQskn2F,TRUE,8,1,0,0,0,0,0,0,0,,13,spanish,709,1,,,4,4,2,3,3,4,3,3,3,3,3,,,,,,,,,,,4,4,3,3,3,5,1,1,5,2,2,4,4,4,3,3,3,3,2,2,2,2,2,3,2,1,3,3,3,4,3,9,3,3,3,2,2,0,MetroWest College Planning Center,95890,339,56,332
0,R_12eRNQS5H3YVGSq,TRUE,9,2,1,0,0,0,0,0,0,,13,Haitian Creole ,709,1,,,3,3,1,4,3,4,4,4,3,3,3,,,,,,,,,,,4,4,4,3,4,3,3,4,5,4,4,4,4,4,2,2,2,3,1,1,2,2,2,3,3,0,4,4,4,4,4,9,3,5,2,2,3,0,MetroWest College Planning Center,95890,339,56,332
1,R_XCdJlUcQCEnh6F3,TRUE,9,2,1,0,0,0,0,0,0,,13,23,709,1,,,4,4,2,1,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,3,3,4,,,,,,,0,MetroWest College Planning Center,95890,339,56,332
0,R_1EWOAjbIMdFEQBE,TRUE,10,1,1,0,0,0,0,0,0,,13,Portugues,709,1,,,3,4,1,2,3,3,3,3,3,3,2,,,,,,,,,,,4,4,4,4,4,1,1,1,5,2,1,1,1,1,3,2,2,3,1,1,1,1,2,2,1,1,1,4,4,3,3,8,1,3,3,1,2,0,MetroWest College Planning Center,95890,339,56,332
1,R_3qr4QC1QMeqZ1RU,TRUE,11,1,1,0,0,0,0,0,0,,13,17,709,1,,,3,3,2,3,2,3,3,3,1,3,2,4,4,,1,7,4,4,4,8,7,3,3,3,3,3,2,3,2,3,1,4,1,1,1,1,3,3,3,1,2,,1,3,3,2,1,2,3,3,3,3,6,3,3,3,,3,0,MetroWest College Planning Center,95890,339,56,332
0,R_3Ev8J3J2b1Ygkxd,FALSE,8,1,1,0,0,0,0,0,0,,13,Portuguese,709,0,,,3,3,3,3,3,3,3,3,4,3,4,,,,,,,,,,,4,3,4,1,3,3,3,4,4,4,4,5,4,4,3,3,3,3,2,3,1,2,2,3,3,1,4,3,2,3,3,11,3,4,3,2,3,0,MetroWest College Planning Center,95890,339,56,332
0,R_2uBNtaUvF5Xs93i,TRUE,8,2,0,0,0,0,0,0,0,,13,espanol,709,1,,,4,3,1,3,2,4,4,4,4,4,4,,,,,,,,,,,4,4,4,4,4,3,3,5,5,4,4,5,4,5,3,3,3,3,3,2,2,3,4,4,4,0,4,4,4,4,4,12,3,5,3,3,4,0,MetroWest College Planning Center,95890,339,56,332
0,R_WeS51wgsPFMWUQp,FALSE,9,1,0,0,0,0,0,0,0,,13,mix of spanish and english,709,1,,,4,4,2,3,4,4,4,4,3,3,3,,,,,,,,,,,3,3,3,3,4,3,3,3,1,4,4,2,2,2,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,4,4,9,3,2,3,3,3,0,MetroWest College Planning Center,95890,339,56,332
0,R_3fqIl2SriMVuZfu,TRUE,11,1,1,0,0,0,0,0,0,,13,Haitian Creole,709,1,,,4,4,1,4,4,4,4,4,4,4,3,,,,,,,,,,,4,4,4,4,4,4,4,3,4,5,5,5,4,4,3,3,3,3,2,2,2,2,3,3,3,1,5,4,4,4,4,11,4,4,3,2,3,0,MetroWest College Planning Center,95890,339,56,332
1,R_1DtEW3Eu9UFVDpy,TRUE,11,1,1,0,0,0,0,0,0,,13,23,709,0,,,4,4,1,4,4,4,4,4,4,4,4,8,8,8,8,8,8,8,8,8,8,4,4,4,2,4,,,,,,,,,,,,,,,,,,3,3,3,1,,4,4,4,4,12,,,,,3,0,MetroWest College Planning Center,95890,339,56,332
1,R_3IaWv7R1UKqrcGW,FALSE,8,1,1,0,0,0,0,0,0,,13,23,709,1,,,4,3,1,3,4,3,3,4,4,3,3,7,7,8,7,8,8,7,7,8,7,3,4,3,4,3,4,4,4,5,4,4,4,2,4,2,3,3,2,2,2,3,3,3,3,3,1,4,3,4,4,4,10,4,5,3,3,3,0,MetroWest College Planning Center,95890,339,56,332
0,R_3n9l582sdq7N455,FALSE,8,1,1,0,0,0,0,0,0,,13,Haitian Creole,709,1,,,4,4,1,3,4,3,3,4,3,3,,,,,,,,,,,,3,4,3,4,4,4,3,4,5,4,4,4,4,5,2,3,3,2,2,2,3,2,2,3,3,1,4,4,4,4,4,,4,5,3,2,3,0,MetroWest College Planning Center,95890,339,56,332
0,R_2bVrtTlZ4J7cIy4,TRUE,8,2,1,0,0,0,0,0,0,,13,English,709,1,,,4,3,1,4,4,1,4,4,2,4,1,,,,,,,,,,,3,3,3,1,2,3,1,5,4,2,2,2,2,5,3,2,2,3,3,3,3,3,2,3,3,0,2,2,4,4,3,7,2,5,3,3,3,0,MetroWest College Planning Center,95890,339,56,332
1,R_2Sk5wtMsWg7Q94l,TRUE,9,2,1,0,0,0,0,0,0,,13,20,709,1,,,4,2,2,2,4,1,4,4,3,4,4,7,8,8,4,8,8,4,7,8,8,3,3,2,4,2,4,1,5,4,2,2,1,1,4,3,1,3,3,3,3,3,3,,3,3,0,2,3,3,3,3,11,3,5,3,3,,0,MetroWest College Planning Center,95890,339,56,332
0,R_1N2D4kbL3nTK2mA,TRUE,8,1,0,0,0,0,0,0,0,1,13,Arabic,709,1,,,3,4,2,4,4,3,4,4,3,3,3,,,,,,,,,,,4,4,2,3,4,3,2,4,5,2,2,2,2,2,3,3,3,3,2,2,2,3,1,2,2,1,2,3,3,4,4,9,3,5,3,2,2,0,MetroWest College Planning Center,95890,339,56,332
1,R_2wcLqJnfoeAxP83,TRUE,8,1,0,0,0,0,0,0,0,1,13,12,709,1,,,4,3,2,4,4,4,4,4,3,4,2,7,7,7,7,8,8,7,7,7,8,3,3,3,2,3,2,2,5,5,4,4,2,2,4,2,3,3,3,2,2,2,3,1,2,3,1,3,3,3,4,4,9,2,5,3,2,2,0,MetroWest College Planning Center,95890,339,56,332
0,R_10Gfejx8qYOHeAw,TRUE,9,6,0,0,0,0,0,0,0,,13,SPANISH,709,1,,,4,3,1,3,3,4,3,4,3,4,1,,,,,,,,,,,4,4,4,4,4,3,3,5,4,5,5,4,5,5,3,3,3,3,2,3,3,3,4,4,4,0,5,4,4,4,4,8,3,5,3,3,4,0,MetroWest College Planning Center,95890,339,56,332
1,R_ZvMw0PGG54q1Eit,TRUE,10,1,0,0,0,0,0,0,0,,13,30,709,1,,,4,4,1,4,4,4,4,4,3,3,3,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,3,5,3,3,4,4,4,4,4,3,3,3,3,2,2,2,2,2,3,3,1,4,4,4,4,4,9,4,3,3,2,3,0,MetroWest College Planning Center,95890,339,56,332
0,R_1ruMmJ2TK6msO8C,TRUE,8,1,0,0,0,0,0,0,0,,13,spanish ,709,1,,,4,4,1,4,4,4,4,4,4,4,4,,,,,,,,,,,4,4,4,4,4,5,5,4,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,1,5,4,4,4,4,12,5,5,3,3,3,0,MetroWest College Planning Center,95890,339,56,332
